"id","o_tract","d_tract","time_start_hhmm","d_purpose","mode","count"
"3880",53033004800,53033004700,9,3,1,1
"3881",53033004800,53033004700,10,3,1,1
"3882",53033004800,53033004700,10,3,2,1
"3883",53033004800,53033004700,10,4,3,1
"3884",53033004800,53033004700,11,1,4,1
"3885",53033004800,53033004700,12,3,4,1
"3886",53033004800,53033004700,13,2,1,1
"3887",53033004800,53033004700,15,1,1,1
"3888",53033004800,53033004700,17,1,1,2
"3889",53033004800,53033004700,17,4,4,2
"3890",53033004800,53033004700,18,3,1,1
"3891",53033004800,53033004700,18,3,1,2
"3892",53033004800,53033004700,19,3,1,1
"3893",53033004800,53033004700,19,4,1,1
"3894",53033004800,53033004700,22,3,4,1
"3895",53033004800,53033004800,14,1,4,1
"3896",53033004800,53033004800,14,4,4,1
"3897",53033004800,53033004900,5,2,4,1
"3898",53033004800,53033004900,6,1,4,1
"3899",53033004800,53033004900,9,3,1,4
"3900",53033004800,53033004900,12,4,4,1
"3901",53033004800,53033004900,14,1,1,1
"3902",53033004800,53033004900,16,1,4,1
"3903",53033004800,53033004900,17,1,4,1
"3904",53033004800,53033004900,18,1,4,2
"3905",53033004800,53033004900,19,1,4,1
"3906",53033004800,53033004900,20,4,4,2
"3907",53033004800,53033004900,22,4,4,1
"3908",53033004800,53033005000,12,4,1,1
"3909",53033004800,53033005000,19,1,1,1
"3910",53033004800,53033005100,22,4,1,1
"3911",53033004800,53033005200,18,4,1,1
"3912",53033004800,53033005302,8,2,2,1
"3913",53033004800,53033005302,8,2,3,1
"3914",53033004800,53033005302,12,4,1,1
"3915",53033004800,53033005400,8,4,1,1
"3916",53033004800,53033005900,15,4,1,1
"3917",53033004800,53033006600,7,2,3,1
"3918",53033004800,53033007100,18,1,1,1
"3919",53033004800,53033007200,5,4,1,1
"3920",53033004800,53033007300,8,4,1,1
"3921",53033004800,53033007300,8,4,1,1
"3922",53033004800,53033007402,17,1,3,1
"3923",53033004800,53033007600,12,4,1,1
"3924",53033004800,53033007900,22,1,2,1
"3925",53033004800,53033009300,16,4,1,1
"3926",53033004800,53033010900,7,2,1,1
"3927",53033004800,53033026001,10,2,1,1
"3928",53033004900,53033000401,12,1,1,1
"3929",53033004900,53033000402,18,1,1,1
"3930",53033004900,53033001400,16,1,1,1
"3931",53033004900,53033001701,14,4,1,2
"3932",53033004900,53033001701,18,1,3,1
"3933",53033004900,53033001702,19,1,1,1
"3934",53033004900,53033001800,14,1,1,2
"3935",53033004900,53033001800,19,1,1,1
"3936",53033004900,53033001800,20,1,1,1
"3937",53033004900,53033001900,16,1,3,1
"3938",53033004900,53033002700,18,3,1,1
"3939",53033004900,53033002800,9,4,4,1
"3940",53033004900,53033002800,18,1,2,1
"3941",53033004900,53033002800,19,1,2,1
"3942",53033004900,53033002800,22,1,1,1
"3943",53033004900,53033002900,14,1,1,1
"3944",53033004900,53033003000,23,1,1,1
"3945",53033004900,53033003200,9,4,1,1
"3946",53033004900,53033003200,10,2,1,1
"3947",53033004900,53033003200,18,1,1,1
"3948",53033004900,53033003200,19,4,1,1
"3949",53033004900,53033003400,10,4,1,1
"3950",53033004900,53033003400,14,3,1,1
"3951",53033004900,53033003500,8,4,1,2
"3952",53033004900,53033003500,9,2,4,1
"3953",53033004900,53033003500,11,4,1,1
"3954",53033004900,53033003600,18,1,1,2
"3955",53033004900,53033003600,18,1,3,1
"3956",53033004900,53033003600,20,1,4,1
"3957",53033004900,53033004000,19,2,1,1
"3958",53033004900,53033004200,17,1,1,1
"3959",53033004900,53033004200,18,4,2,1
"3960",53033004900,53033004301,17,1,2,1
"3961",53033004900,53033004600,8,2,1,1
"3962",53033004900,53033004600,9,4,4,1
"3963",53033004900,53033004600,13,3,1,1
"3964",53033004900,53033004600,16,4,4,1
"3965",53033004900,53033004700,5,2,1,1
"3966",53033004900,53033004700,8,3,1,1
"3967",53033004900,53033004700,8,4,1,1
"3968",53033004900,53033004700,10,3,1,1
"3969",53033004900,53033004700,12,3,1,1
"3970",53033004900,53033004700,12,4,1,1
"3971",53033004900,53033004700,12,4,1,2
"3972",53033004900,53033004700,15,3,4,1
"3973",53033004900,53033004700,16,2,1,1
"3974",53033004900,53033004700,16,4,3,1
"3975",53033004900,53033004700,17,1,1,2
"3976",53033004900,53033004700,17,1,3,1
"3977",53033004900,53033004700,17,3,1,1
"3978",53033004900,53033004700,17,4,2,1
"3979",53033004900,53033004700,19,3,1,1
"3980",53033004900,53033004700,19,4,1,1
"3981",53033004900,53033004800,6,4,4,1
"3982",53033004900,53033004800,9,2,1,1
"3983",53033004900,53033004800,12,2,1,1
"3984",53033004900,53033004800,12,2,4,1
"3985",53033004900,53033004800,14,1,4,1
"3986",53033004900,53033004800,15,1,1,1
"3987",53033004900,53033004800,17,4,4,3
"3988",53033004900,53033004800,18,4,2,1
"3989",53033004900,53033004800,19,2,1,1
"3990",53033004900,53033004800,19,4,4,1
"3991",53033004900,53033004800,20,1,1,1
"3992",53033004900,53033004800,21,4,4,1
"3993",53033004900,53033004900,5,4,4,1
"3994",53033004900,53033004900,6,1,4,1
"3995",53033004900,53033004900,7,4,1,1
"3996",53033004900,53033004900,7,4,1,1
"3997",53033004900,53033004900,8,3,1,1
"3998",53033004900,53033004900,8,4,1,1
"3999",53033004900,53033004900,8,4,4,3
"4000",53033004900,53033004900,8,4,1,1
"4001",53033004900,53033004900,8,4,4,1
"4002",53033004900,53033004900,8,4,1,1
"4003",53033004900,53033004900,9,1,4,1
"4004",53033004900,53033004900,9,2,1,1
"4005",53033004900,53033004900,9,2,4,1
"4006",53033004900,53033004900,9,4,1,4
"4007",53033004900,53033004900,10,1,4,1
"4008",53033004900,53033004900,10,2,4,2
"4009",53033004900,53033004900,10,2,4,1
"4010",53033004900,53033004900,10,4,4,1
"4011",53033004900,53033004900,11,1,4,2
"4012",53033004900,53033004900,11,2,4,1
"4013",53033004900,53033004900,11,3,4,1
"4014",53033004900,53033004900,11,4,4,2
"4015",53033004900,53033004900,11,4,4,1
"4016",53033004900,53033004900,12,2,4,3
"4017",53033004900,53033004900,12,3,4,3
"4018",53033004900,53033004900,12,4,4,2
"4019",53033004900,53033004900,12,4,4,1
"4020",53033004900,53033004900,13,2,4,2
"4021",53033004900,53033004900,13,4,4,1
"4022",53033004900,53033004900,13,4,4,1
"4023",53033004900,53033004900,13,4,4,1
"4024",53033004900,53033004900,14,1,4,4
"4025",53033004900,53033004900,14,2,4,3
"4026",53033004900,53033004900,14,4,4,1
"4027",53033004900,53033004900,14,4,1,1
"4028",53033004900,53033004900,14,4,4,1
"4029",53033004900,53033004900,14,4,4,1
"4030",53033004900,53033004900,14,4,1,1
"4031",53033004900,53033004900,15,1,1,3
"4032",53033004900,53033004900,16,1,4,2
"4033",53033004900,53033004900,16,4,4,2
"4034",53033004900,53033004900,16,4,4,1
"4035",53033004900,53033004900,17,1,1,1
"4036",53033004900,53033004900,17,3,1,1
"4037",53033004900,53033004900,17,4,1,1
"4038",53033004900,53033004900,17,4,4,1
"4039",53033004900,53033004900,18,1,1,1
"4040",53033004900,53033004900,18,1,4,4
"4041",53033004900,53033004900,18,2,4,1
"4042",53033004900,53033004900,18,3,4,3
"4043",53033004900,53033004900,18,3,4,1
"4044",53033004900,53033004900,18,4,4,1
"4045",53033004900,53033004900,19,1,1,1
"4046",53033004900,53033004900,19,1,1,1
"4047",53033004900,53033004900,19,1,4,3
"4048",53033004900,53033004900,19,4,1,1
"4049",53033004900,53033004900,19,4,4,1
"4050",53033004900,53033004900,19,4,4,1
"4051",53033004900,53033004900,20,1,4,1
"4052",53033004900,53033004900,20,4,1,1
"4053",53033004900,53033004900,21,1,4,1
"4054",53033004900,53033004900,21,4,4,1
"4055",53033004900,53033004900,21,4,4,1
"4056",53033004900,53033004900,22,1,4,1
"4057",53033004900,53033004900,22,3,4,1
"4058",53033004900,53033004900,22,4,2,1
"4059",53033004900,53033004900,23,1,4,1
"4060",53033004900,53033005000,10,1,1,1
"4061",53033004900,53033005000,11,4,4,1
"4062",53033004900,53033005000,11,4,1,1
"4063",53033004900,53033005000,14,4,1,1
"4064",53033004900,53033005000,15,1,5,1
"4065",53033004900,53033005000,15,4,1,1
"4066",53033004900,53033005000,17,1,2,1
"4067",53033004900,53033005000,17,4,1,1
"4068",53033004900,53033005000,17,4,4,1
"4069",53033004900,53033005000,18,3,1,3
"4070",53033004900,53033005000,18,3,1,1
"4071",53033004900,53033005000,21,1,1,1
"4072",53033004900,53033005100,7,1,1,1
"4073",53033004900,53033005100,16,1,1,1
"4074",53033004900,53033005100,17,4,1,1
"4075",53033004900,53033005100,18,1,2,1
"4076",53033004900,53033005100,18,4,1,1
"4077",53033004900,53033005200,15,1,5,1
"4078",53033004900,53033005200,19,3,1,1
"4079",53033004900,53033005301,7,2,3,1
"4080",53033004900,53033005301,7,3,1,1
"4081",53033004900,53033005301,9,2,1,2
"4082",53033004900,53033005301,10,2,3,1
"4083",53033004900,53033005301,17,4,1,1
"4084",53033004900,53033005301,18,1,3,1
"4085",53033004900,53033005302,8,2,1,1
"4086",53033004900,53033005302,8,2,2,1
"4087",53033004900,53033005302,8,4,1,1
"4088",53033004900,53033005302,8,4,2,1
"4089",53033004900,53033005302,10,4,3,1
"4090",53033004900,53033005302,16,2,3,1
"4091",53033004900,53033005302,17,4,1,1
"4092",53033004900,53033005400,7,4,4,1
"4093",53033004900,53033005400,8,2,1,1
"4094",53033004900,53033005400,9,1,1,1
"4095",53033004900,53033005400,9,1,1,4
"4096",53033004900,53033005400,9,1,4,1
"4097",53033004900,53033005400,9,2,2,1
"4098",53033004900,53033005400,10,1,4,1
"4099",53033004900,53033005400,10,2,1,1
"4100",53033004900,53033005400,11,4,4,1
"4101",53033004900,53033005400,12,1,1,1
"4102",53033004900,53033005400,12,2,1,1
"4103",53033004900,53033005400,14,1,1,1
"4104",53033004900,53033005400,17,1,4,4
"4105",53033004900,53033005400,17,4,2,4
"4106",53033004900,53033005400,18,1,1,2
"4107",53033004900,53033005600,15,1,1,1
"4108",53033004900,53033005801,7,2,1,1
"4109",53033004900,53033005801,18,4,1,1
"4110",53033004900,53033005802,9,1,4,1
"4111",53033004900,53033005802,17,1,1,4
"4112",53033004900,53033006000,7,4,1,2
"4113",53033004900,53033006000,8,4,1,1
"4114",53033004900,53033006000,8,4,1,1
"4115",53033004900,53033006000,10,2,2,1
"4116",53033004900,53033006000,12,1,4,1
"4117",53033004900,53033006000,19,1,4,1
"4118",53033004900,53033006000,19,4,1,1
"4119",53033004900,53033006100,16,1,1,1
"4120",53033004900,53033006300,16,4,1,1
"4121",53033004900,53033006400,16,1,1,3
"4122",53033004900,53033006500,19,4,5,1
"4123",53033004900,53033006600,6,2,1,2
"4124",53033004900,53033006600,7,2,1,1
"4125",53033004900,53033006600,8,2,4,1
"4126",53033004900,53033006600,9,2,3,1
"4127",53033004900,53033006600,15,2,1,1
"4128",53033004900,53033006600,21,1,1,1
"4129",53033004900,53033006700,9,2,1,1
"4130",53033004900,53033006700,17,4,2,1
"4131",53033004900,53033006700,18,2,1,1
"4132",53033004900,53033006800,13,4,1,1
"4133",53033004900,53033006900,13,1,1,1
"4134",53033004900,53033007100,17,4,3,1
"4135",53033004900,53033007100,20,1,1,1
"4136",53033004900,53033007100,23,1,1,2
"4137",53033004900,53033007200,7,2,2,1
"4138",53033004900,53033007200,8,2,1,1
"4139",53033004900,53033007200,16,1,2,1
"4140",53033004900,53033007200,17,4,1,1
"4141",53033004900,53033007300,6,2,3,1
"4142",53033004900,53033007300,8,2,2,1
"4143",53033004900,53033007300,19,1,2,1
"4144",53033004900,53033007401,0,1,2,1
"4145",53033004900,53033007401,22,1,2,1
"4146",53033004900,53033007402,17,4,3,1
"4147",53033004900,53033007500,13,4,1,1
"4148",53033004900,53033007600,22,1,1,1
"4149",53033004900,53033007800,18,1,1,1
"4150",53033004900,53033008001,19,4,3,2
"4151",53033004900,53033008002,23,4,3,1
"4152",53033004900,53033008100,2,2,3,1
"4153",53033004900,53033008100,5,2,3,1
"4154",53033004900,53033008100,7,2,3,2
"4155",53033004900,53033008100,7,3,3,1
"4156",53033004900,53033008100,8,2,1,1
"4157",53033004900,53033008100,10,2,3,1
"4158",53033004900,53033008100,11,2,3,1
"4159",53033004900,53033008100,16,1,1,1
"4160",53033004900,53033008200,6,2,3,1
"4161",53033004900,53033008200,7,2,3,2
"4162",53033004900,53033008200,16,1,2,1
"4163",53033004900,53033008500,6,2,1,1
"4164",53033004900,53033008500,6,2,3,1
"4165",53033004900,53033008500,14,2,1,1
"4166",53033004900,53033008800,6,2,1,1
"4167",53033004900,53033009200,7,2,3,1
"4168",53033004900,53033009300,9,2,1,1
"4169",53033004900,53033009300,15,4,1,1
"4170",53033004900,53033009400,21,1,1,1
"4171",53033004900,53033009500,21,4,1,1
"4172",53033004900,53033010001,6,2,1,1
"4173",53033004900,53033010200,22,4,1,2
"4174",53033004900,53033010300,7,2,5,1
"4175",53033004900,53033011200,18,4,1,1
"4176",53033005000,53033000200,15,1,1,1
"4177",53033005000,53033000402,15,4,1,1
"4178",53033005000,53033000402,21,1,1,1
"4179",53033005000,53033000600,10,4,1,1
"4180",53033005000,53033000600,14,2,1,1
"4181",53033005000,53033000700,17,1,5,1
"4182",53033005000,53033001300,15,2,1,1
"4183",53033005000,53033001701,10,1,1,1
"4184",53033005000,53033001702,17,1,2,1
"4185",53033005000,53033001900,7,2,3,1
"4186",53033005000,53033002000,18,4,1,2
"4187",53033005000,53033002100,8,2,1,1
"4188",53033005000,53033002400,17,1,1,1
"4189",53033005000,53033002500,21,1,1,2
"4190",53033005000,53033002600,5,2,2,1
"4191",53033005000,53033002600,22,1,1,1
"4192",53033005000,53033002900,6,2,1,1
"4193",53033005000,53033002900,17,1,5,1
"4194",53033005000,53033003000,20,1,1,1
"4195",53033005000,53033003300,17,4,1,1
"4196",53033005000,53033003300,19,4,1,1
"4197",53033005000,53033003300,19,4,1,2
"4198",53033005000,53033003500,11,4,3,1
"4199",53033005000,53033003500,19,1,1,2
"4200",53033005000,53033003600,8,4,1,1
"4201",53033005000,53033003600,8,4,1,1
"4202",53033005000,53033003600,16,2,1,1
"4203",53033005000,53033003600,16,2,1,1
"4204",53033005000,53033003600,17,4,2,1
"4205",53033005000,53033003800,14,1,5,1
"4206",53033005000,53033004100,8,2,1,1
"4207",53033005000,53033004100,14,1,5,1
"4208",53033005000,53033004302,14,1,5,1
"4209",53033005000,53033004600,9,4,1,2
"4210",53033005000,53033004600,10,4,1,1
"4211",53033005000,53033004600,11,4,1,1
"4212",53033005000,53033004600,12,4,1,2
"4213",53033005000,53033004600,13,4,2,1
"4214",53033005000,53033004600,13,4,4,1
"4215",53033005000,53033004600,14,4,1,1
"4216",53033005000,53033004600,15,4,1,1
"4217",53033005000,53033004600,15,4,1,1
"4218",53033005000,53033004600,17,4,4,1
"4219",53033005000,53033004600,17,4,4,1
"4220",53033005000,53033004600,19,4,1,1
"4221",53033005000,53033004600,20,4,1,1
"4222",53033005000,53033004700,12,4,1,2
"4223",53033005000,53033004700,18,2,3,1
"4224",53033005000,53033004700,19,3,1,1
"4225",53033005000,53033004800,11,4,1,1
"4226",53033005000,53033004800,18,4,1,1
"4227",53033005000,53033004900,8,2,2,1
"4228",53033005000,53033004900,8,4,1,1
"4229",53033005000,53033004900,8,4,4,1
"4230",53033005000,53033004900,8,4,1,1
"4231",53033005000,53033004900,9,2,2,1
"4232",53033005000,53033004900,11,1,4,1
"4233",53033005000,53033004900,12,4,1,1
"4234",53033005000,53033004900,13,2,1,1
"4235",53033005000,53033004900,17,1,1,1
"4236",53033005000,53033004900,17,3,2,1
"4237",53033005000,53033004900,17,4,1,2
"4238",53033005000,53033004900,18,1,1,1
"4239",53033005000,53033004900,18,3,1,1
"4240",53033005000,53033004900,18,4,1,1
"4241",53033005000,53033005000,7,1,1,1
"4242",53033005000,53033005000,7,4,1,1
"4243",53033005000,53033005000,7,4,4,1
"4244",53033005000,53033005000,7,4,1,1
"4245",53033005000,53033005000,8,2,4,1
"4246",53033005000,53033005000,8,4,4,1
"4247",53033005000,53033005000,8,4,4,1
"4248",53033005000,53033005000,9,1,4,1
"4249",53033005000,53033005000,10,1,4,2
"4250",53033005000,53033005000,10,3,4,1
"4251",53033005000,53033005000,10,4,1,1
"4252",53033005000,53033005000,10,4,4,1
"4253",53033005000,53033005000,11,1,4,2
"4254",53033005000,53033005000,11,3,4,1
"4255",53033005000,53033005000,11,4,4,1
"4256",53033005000,53033005000,11,4,1,1
"4257",53033005000,53033005000,14,1,1,2
"4258",53033005000,53033005000,14,1,4,1
"4259",53033005000,53033005000,14,3,1,1
"4260",53033005000,53033005000,14,4,4,1
"4261",53033005000,53033005000,15,1,4,1
"4262",53033005000,53033005000,15,4,4,1
"4263",53033005000,53033005000,16,2,1,1
"4264",53033005000,53033005000,16,4,4,1
"4265",53033005000,53033005000,17,1,4,1
"4266",53033005000,53033005000,17,3,4,4
"4267",53033005000,53033005000,17,4,4,1
"4268",53033005000,53033005000,18,1,1,3
"4269",53033005000,53033005000,18,1,2,1
"4270",53033005000,53033005000,18,1,4,1
"4271",53033005000,53033005000,18,4,4,1
"4272",53033005000,53033005000,19,3,1,1
"4273",53033005000,53033005000,19,4,4,1
"4274",53033005000,53033005000,20,1,4,1
"4275",53033005000,53033005100,6,1,4,1
"4276",53033005000,53033005100,9,1,4,1
"4277",53033005000,53033005100,12,1,1,1
"4278",53033005000,53033005100,12,3,4,1
"4279",53033005000,53033005100,13,4,4,1
"4280",53033005000,53033005100,14,3,4,1
"4281",53033005000,53033005100,16,1,4,1
"4282",53033005000,53033005100,16,4,1,1
"4283",53033005000,53033005100,16,4,4,1
"4284",53033005000,53033005100,16,4,4,1
"4285",53033005000,53033005100,17,3,3,1
"4286",53033005000,53033005100,17,4,4,1
"4287",53033005000,53033005100,18,1,4,2
"4288",53033005000,53033005100,19,3,4,1
"4289",53033005000,53033005200,7,4,1,2
"4290",53033005000,53033005200,7,4,1,1
"4291",53033005000,53033005200,9,2,2,1
"4292",53033005000,53033005200,9,4,1,1
"4293",53033005000,53033005200,9,4,1,1
"4294",53033005000,53033005200,15,4,1,1
"4295",53033005000,53033005200,15,4,1,2
"4296",53033005000,53033005200,16,2,1,1
"4297",53033005000,53033005200,18,4,1,1
"4298",53033005000,53033005200,20,4,1,1
"4299",53033005000,53033005200,21,1,3,1
"4300",53033005000,53033005301,7,2,3,1
"4301",53033005000,53033005302,4,2,2,1
"4302",53033005000,53033005302,7,2,1,1
"4303",53033005000,53033005302,8,4,3,1
"4304",53033005000,53033005302,9,4,3,1
"4305",53033005000,53033005302,10,2,2,1
"4306",53033005000,53033005400,8,1,1,1
"4307",53033005000,53033005400,12,4,1,1
"4308",53033005000,53033005400,14,1,4,1
"4309",53033005000,53033005400,15,1,1,1
"4310",53033005000,53033005400,17,1,4,2
"4311",53033005000,53033005400,17,3,1,1
"4312",53033005000,53033005400,18,1,4,1
"4313",53033005000,53033005400,18,4,4,2
"4314",53033005000,53033005400,18,4,1,1
"4315",53033005000,53033005400,20,1,1,1
"4316",53033005000,53033005600,16,4,2,1
"4317",53033005000,53033005802,10,4,1,1
"4318",53033005000,53033005802,13,1,1,1
"4319",53033005000,53033006000,8,2,1,1
"4320",53033005000,53033006000,8,4,1,2
"4321",53033005000,53033006100,6,2,3,1
"4322",53033005000,53033006100,14,4,3,1
"4323",53033005000,53033006100,17,4,1,1
"4324",53033005000,53033006700,7,2,1,1
"4325",53033005000,53033006700,12,2,1,1
"4326",53033005000,53033006800,14,3,1,1
"4327",53033005000,53033007300,5,2,1,1
"4328",53033005000,53033007300,7,2,3,1
"4329",53033005000,53033007300,8,2,2,1
"4330",53033005000,53033007300,8,4,1,1
"4331",53033005000,53033007300,8,4,1,1
"4332",53033005000,53033007300,14,4,1,1
"4333",53033005000,53033007300,14,4,1,1
"4334",53033005000,53033007600,6,2,3,1
"4335",53033005000,53033007700,12,4,3,1
"4336",53033005000,53033008002,7,2,2,1
"4337",53033005000,53033008100,6,4,3,1
"4338",53033005000,53033008100,10,2,1,1
"4339",53033005000,53033008100,11,4,2,1
"4340",53033005000,53033008100,14,2,1,1
"4341",53033005000,53033008200,6,2,1,1
"4342",53033005000,53033008200,7,2,3,1
"4343",53033005000,53033008200,10,2,1,1
"4344",53033005000,53033008300,8,4,1,1
"4345",53033005000,53033008300,12,4,1,1
"4346",53033005000,53033008300,19,1,1,1
"4347",53033005000,53033008400,7,2,1,1
"4348",53033005000,53033008800,22,1,1,1
"4349",53033005000,53033009300,6,2,1,1
"4350",53033005000,53033009300,8,2,1,1
"4351",53033005000,53033009400,8,2,1,1
"4352",53033005000,53033009400,13,1,1,1
"4353",53033005000,53033010001,7,2,1,1
"4354",53033005000,53033010600,22,1,1,1
"4355",53033005000,53033010900,6,2,1,1
"4356",53033005100,53033001300,17,4,3,1
"4357",53033005100,53033001300,18,4,3,1
"4358",53033005100,53033002100,20,1,1,1
"4359",53033005100,53033002600,0,1,1,1
"4360",53033005100,53033002600,16,1,3,1
"4361",53033005100,53033003000,17,2,1,1
"4362",53033005100,53033003000,17,4,1,2
"4363",53033005100,53033003000,18,3,3,1
"4364",53033005100,53033003400,18,4,1,2
"4365",53033005100,53033003600,15,1,2,1
"4366",53033005100,53033003800,12,1,1,2
"4367",53033005100,53033004301,17,1,1,1
"4368",53033005100,53033004400,18,1,1,1
"4369",53033005100,53033004600,13,4,1,1
"4370",53033005100,53033004600,17,4,4,1
"4371",53033005100,53033004600,21,1,4,1
"4372",53033005100,53033004700,10,2,2,1
"4373",53033005100,53033004700,14,1,3,1
"4374",53033005100,53033004700,17,4,1,1
"4375",53033005100,53033004800,8,1,1,1
"4376",53033005100,53033004900,0,1,1,2
"4377",53033005100,53033004900,5,2,4,1
